representation,model,weighting,seed,repeat,fold,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,f1_weighted,mcc,precision_IE,recall_IE,f1_IE,precision_Early,recall_Early,f1_Early,precision_Late,recall_Late,f1_Late
ProtBERT,XGBoost,Class_Balanced,789,4,2,0.8,0.5252525252525252,0.6111111111111112,0.5252525252525252,0.5565217391304348,0.7976811594202898,0.4850797373873086,0.0,0.0,0.0,1.0,0.6666666666666666,0.8,0.8333333333333334,0.9090909090909091,0.8695652173913043
ProtBERT,XGBoost,Class_Balanced,789,4,3,0.6,0.27272727272727276,0.23076923076923075,0.27272727272727276,0.25,0.55,-0.14303239192265577,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.8181818181818182,0.75
ProtBERT,XGBoost,Class_Balanced,789,4,4,0.6666666666666666,0.30303030303030304,0.2380952380952381,0.30303030303030304,0.26666666666666666,0.5866666666666667,-0.13644420572745383,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.9090909090909091,0.8
ProtBERT,XGBoost,Class_Balanced,789,4,5,0.7142857142857143,0.41111111111111115,0.4166666666666667,0.41111111111111115,0.40606060606060607,0.6701298701298702,0.21790048222764163,0.0,0.0,0.0,0.5,0.3333333333333333,0.4,0.75,0.9,0.8181818181818182
ProtBERT,XGBoost,Class_Balanced,2026,5,1,0.8,0.5252525252525252,0.6111111111111112,0.5252525252525252,0.5565217391304348,0.7976811594202898,0.4850797373873086,0.0,0.0,0.0,1.0,0.6666666666666666,0.8,0.8333333333333334,0.9090909090909091,0.8695652173913043
ProtBERT,XGBoost,Class_Balanced,2026,5,2,0.8666666666666667,0.6363636363636364,0.5530303030303031,0.6363636363636364,0.5887445887445887,0.8380952380952381,0.6816892205569908,0.0,0.0,0.0,0.75,1.0,0.8571428571428571,0.9090909090909091,0.9090909090909091,0.9090909090909091
ProtBERT,XGBoost,Class_Balanced,2026,5,3,0.8666666666666667,0.5555555555555555,0.6153846153846154,0.5555555555555555,0.5722222222222223,0.8322222222222222,0.6579490028442165,0.0,0.0,0.0,1.0,0.6666666666666666,0.8,0.8461538461538461,1.0,0.9166666666666666
ProtBERT,XGBoost,Class_Balanced,2026,5,4,0.7333333333333333,0.494949494949495,0.494949494949495,0.494949494949495,0.494949494949495,0.7333333333333333,0.3617021276595745,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.8181818181818182,0.8181818181818182
ProtBERT,XGBoost,Class_Balanced,2026,5,5,0.6428571428571429,0.3,0.23076923076923075,0.3,0.2608695652173913,0.5590062111801243,-0.14803422705323474,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.9,0.782608695652174
Combined_Feature_Standardized,Logistic_Regression,Unweighted,42,1,1,0.8,0.4444444444444444,0.5952380952380952,0.4444444444444444,0.45999999999999996,0.7453333333333333,0.44831667596163405,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.7857142857142857,1.0,0.88
Combined_Feature_Standardized,Logistic_Regression,Unweighted,42,1,2,0.7333333333333333,0.494949494949495,0.494949494949495,0.494949494949495,0.494949494949495,0.7333333333333333,0.3617021276595745,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.8181818181818182,0.8181818181818182
Combined_Feature_Standardized,Logistic_Regression,Unweighted,42,1,3,0.6666666666666666,0.5454545454545454,0.43452380952380953,0.5454545454545454,0.4456140350877193,0.6603508771929825,0.39958660248754335,0.0,0.0,0.0,0.42857142857142855,1.0,0.6,0.875,0.6363636363636364,0.7368421052631579
Combined_Feature_Standardized,Logistic_Regression,Unweighted,42,1,4,0.7333333333333333,0.41414141414141414,0.5897435897435898,0.41414141414141414,0.4444444444444445,0.7111111111111111,0.2526455763199557,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.7692307692307693,0.9090909090909091,0.8333333333333334
Combined_Feature_Standardized,Logistic_Regression,Unweighted,42,1,5,0.7857142857142857,0.4444444444444444,0.5897435897435898,0.4444444444444444,0.45652173913043476,0.7282608695652174,0.44410268115970425,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.7692307692307693,1.0,0.8695652173913043
Combined_Feature_Standardized,Logistic_Regression,Unweighted,123,2,1,0.8,0.4444444444444444,0.5952380952380952,0.4444444444444444,0.45999999999999996,0.7453333333333333,0.44831667596163405,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.7857142857142857,1.0,0.88
Combined_Feature_Standardized,Logistic_Regression,Unweighted,123,2,2,0.7333333333333333,0.494949494949495,0.494949494949495,0.494949494949495,0.494949494949495,0.7333333333333333,0.3617021276595745,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.8181818181818182,0.8181818181818182
Combined_Feature_Standardized,Logistic_Regression,Unweighted,123,2,3,0.9333333333333333,0.6666666666666666,0.6388888888888888,0.6666666666666666,0.6521739130434783,0.9014492753623189,0.8387237011128936,0.0,0.0,0.0,1.0,1.0,1.0,0.9166666666666666,1.0,0.9565217391304348
Combined_Feature_Standardized,Logistic_Regression,Unweighted,123,2,4,0.8666666666666667,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.8666666666666667,0.6808510638297872,0.0,0.0,0.0,1.0,1.0,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091
Combined_Feature_Standardized,Logistic_Regression,Unweighted,123,2,5,0.5714285714285714,0.5,0.42063492063492064,0.5,0.4083333333333334,0.5750000000000001,0.3084435454322494,0.0,0.0,0.0,0.42857142857142855,1.0,0.6,0.8333333333333334,0.5,0.625
Combined_Feature_Standardized,Logistic_Regression,Unweighted,456,3,1,0.7333333333333333,0.5757575757575758,0.5462962962962963,0.5757575757575758,0.5523809523809523,0.7580952380952382,0.4816466835729722,0.0,0.0,0.0,0.75,1.0,0.8571428571428571,0.8888888888888888,0.7272727272727273,0.8
Combined_Feature_Standardized,Logistic_Regression,Unweighted,456,3,2,0.6666666666666666,0.38383838383838387,0.4166666666666667,0.38383838383838387,0.39420289855072466,0.6539130434782608,0.1301433441770828,0.0,0.0,0.0,0.5,0.3333333333333333,0.4,0.75,0.8181818181818182,0.782608695652174
Combined_Feature_Standardized,Logistic_Regression,Unweighted,456,3,3,0.7333333333333333,0.494949494949495,0.494949494949495,0.494949494949495,0.494949494949495,0.7333333333333333,0.3617021276595745,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.8181818181818182,0.8181818181818182
Combined_Feature_Standardized,Logistic_Regression,Unweighted,456,3,4,0.6666666666666666,0.4646464646464647,0.43333333333333335,0.4646464646464647,0.4444444444444444,0.6730158730158728,0.2679711003789361,0.0,0.0,0.0,0.5,0.6666666666666666,0.5714285714285714,0.8,0.7272727272727273,0.7619047619047619
Combined_Feature_Standardized,Logistic_Regression,Unweighted,456,3,5,0.7142857142857143,0.3333333333333333,0.2380952380952381,0.3333333333333333,0.2777777777777778,0.5952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,1.0,0.8333333333333334
Combined_Feature_Standardized,Logistic_Regression,Unweighted,789,4,1,0.7333333333333333,0.5757575757575758,0.46296296296296297,0.5757575757575758,0.48888888888888893,0.7200000000000001,0.47639306734033093,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.8888888888888888,0.7272727272727273,0.8
Combined_Feature_Standardized,Logistic_Regression,Unweighted,789,4,2,0.7333333333333333,0.494949494949495,0.494949494949495,0.494949494949495,0.494949494949495,0.7333333333333333,0.3617021276595745,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.8181818181818182,0.8181818181818182
Combined_Feature_Standardized,Logistic_Regression,Unweighted,789,4,3,0.7333333333333333,0.494949494949495,0.6060606060606061,0.494949494949495,0.5393939393939394,0.76,0.37896836447993354,0.0,0.0,0.0,1.0,0.6666666666666666,0.8,0.8181818181818182,0.8181818181818182,0.8181818181818182
Combined_Feature_Standardized,Logistic_Regression,Unweighted,789,4,4,0.7333333333333333,0.41414141414141414,0.4230769230769231,0.41414141414141414,0.41111111111111115,0.6911111111111111,0.22885182707624924,0.0,0.0,0.0,0.5,0.3333333333333333,0.4,0.7692307692307693,0.9090909090909091,0.8333333333333334
Combined_Feature_Standardized,Logistic_Regression,Unweighted,789,4,5,0.7142857142857143,0.41111111111111115,0.5833333333333334,0.41111111111111115,0.43939393939393945,0.6915584415584416,0.24399771253216748,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.75,0.9,0.8181818181818182
Combined_Feature_Standardized,Logistic_Regression,Unweighted,2026,5,1,0.8,0.5252525252525252,0.6111111111111112,0.5252525252525252,0.5565217391304348,0.7976811594202898,0.4850797373873086,0.0,0.0,0.0,1.0,0.6666666666666666,0.8,0.8333333333333334,0.9090909090909091,0.8695652173913043
Combined_Feature_Standardized,Logistic_Regression,Unweighted,2026,5,2,0.6666666666666666,0.4646464646464647,0.43333333333333335,0.4646464646464647,0.4444444444444444,0.6730158730158728,0.2679711003789361,0.0,0.0,0.0,0.5,0.6666666666666666,0.5714285714285714,0.8,0.7272727272727273,0.7619047619047619
Combined_Feature_Standardized,Logistic_Regression,Unweighted,2026,5,3,0.8666666666666667,0.5555555555555555,0.6153846153846154,0.5555555555555555,0.5722222222222223,0.8322222222222222,0.6579490028442165,0.0,0.0,0.0,1.0,0.6666666666666666,0.8,0.8461538461538461,1.0,0.9166666666666666
Combined_Feature_Standardized,Logistic_Regression,Unweighted,2026,5,4,0.8666666666666667,0.9393939393939394,0.7777777777777777,0.9393939393939394,0.7999999999999999,0.8933333333333333,0.7718449849879597,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,0.8181818181818182,0.9
Combined_Feature_Standardized,Logistic_Regression,Unweighted,2026,5,5,0.5714285714285714,0.3444444444444444,0.34259259259259256,0.3444444444444444,0.3408521303258145,0.5875402792696026,0.09803479521381729,0.0,0.0,0.0,0.25,0.3333333333333333,0.2857142857142857,0.7777777777777778,0.7,0.7368421052631579
Combined_Feature_Standardized,Logistic_Regression,Class_Balanced,42,1,1,0.6,0.35353535353535354,0.4090909090909091,0.35353535353535354,0.3757575757575758,0.6133333333333333,0.06316139407998893,0.0,0.0,0.0,0.5,0.3333333333333333,0.4,0.7272727272727273,0.7272727272727273,0.7272727272727273
Combined_Feature_Standardized,Logistic_Regression,Class_Balanced,42,1,2,0.8,0.6060606060606061,0.5499999999999999,0.6060606060606061,0.5714285714285714,0.8,0.565716767466643,0.0,0.0,0.0,0.75,1.0,0.8571428571428571,0.9,0.8181818181818182,0.8571428571428571
Combined_Feature_Standardized,Logistic_Regression,Class_Balanced,42,1,3,0.6666666666666666,0.5454545454545454,0.43452380952380953,0.5454545454545454,0.4456140350877193,0.6603508771929825,0.39958660248754335,0.0,0.0,0.0,0.42857142857142855,1.0,0.6,0.875,0.6363636363636364,0.7368421052631579
Combined_Feature_Standardized,Logistic_Regression,Class_Balanced,42,1,4,0.7333333333333333,0.41414141414141414,0.5897435897435898,0.41414141414141414,0.4444444444444445,0.7111111111111111,0.2526455763199557,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.7692307692307693,0.9090909090909091,0.8333333333333334
Combined_Feature_Standardized,Logistic_Regression,Class_Balanced,42,1,5,0.7142857142857143,0.41111111111111115,0.5833333333333334,0.41111111111111115,0.43939393939393945,0.6915584415584416,0.24399771253216748,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.75,0.9,0.8181818181818182
Combined_Feature_Standardized,Logistic_Regression,Class_Balanced,123,2,1,0.8,0.4444444444444444,0.5952380952380952,0.4444444444444444,0.45999999999999996,0.7453333333333333,0.44831667596163405,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.7857142857142857,1.0,0.88
Combined_Feature_Standardized,Logistic_Regression,Class_Balanced,123,2,2,0.8,0.6060606060606061,0.5499999999999999,0.6060606060606061,0.5714285714285714,0.8,0.565716767466643,0.0,0.0,0.0,0.75,1.0,0.8571428571428571,0.9,0.8181818181818182,0.8571428571428571
Combined_Feature_Standardized,Logistic_Regression,Class_Balanced,123,2,3,0.9333333333333333,0.6666666666666666,0.6388888888888888,0.6666666666666666,0.6521739130434783,0.9014492753623189,0.8387237011128936,0.0,0.0,0.0,1.0,1.0,1.0,0.9166666666666666,1.0,0.9565217391304348
Combined_Feature_Standardized,Logistic_Regression,Class_Balanced,123,2,4,0.8,0.6060606060606061,0.5499999999999999,0.6060606060606061,0.5714285714285714,0.8,0.565716767466643,0.0,0.0,0.0,0.75,1.0,0.8571428571428571,0.9,0.8181818181818182,0.8571428571428571
Combined_Feature_Standardized,Logistic_Regression,Class_Balanced,123,2,5,0.5714285714285714,0.5,0.42063492063492064,0.5,0.4083333333333334,0.5750000000000001,0.3084435454322494,0.0,0.0,0.0,0.42857142857142855,1.0,0.6,0.8333333333333334,0.5,0.625
Combined_Feature_Standardized,Logistic_Regression,Class_Balanced,456,3,1,0.7333333333333333,0.5757575757575758,0.5462962962962963,0.5757575757575758,0.5523809523809523,0.7580952380952382,0.4816466835729722,0.0,0.0,0.0,0.75,1.0,0.8571428571428571,0.8888888888888888,0.7272727272727273,0.8
Combined_Feature_Standardized,Logistic_Regression,Class_Balanced,456,3,2,0.7333333333333333,0.494949494949495,0.494949494949495,0.494949494949495,0.494949494949495,0.7333333333333333,0.3617021276595745,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.8181818181818182,0.8181818181818182
Combined_Feature_Standardized,Logistic_Regression,Class_Balanced,456,3,3,0.6666666666666666,0.4646464646464647,0.43333333333333335,0.4646464646464647,0.4444444444444444,0.6730158730158728,0.2679711003789361,0.0,0.0,0.0,0.5,0.6666666666666666,0.5714285714285714,0.8,0.7272727272727273,0.7619047619047619
Combined_Feature_Standardized,Logistic_Regression,Class_Balanced,456,3,4,0.6,0.4343434343434343,0.4259259259259259,0.4343434343434343,0.4238095238095238,0.6276190476190475,0.20377359689625746,0.0,0.0,0.0,0.5,0.6666666666666666,0.5714285714285714,0.7777777777777778,0.6363636363636364,0.7
Combined_Feature_Standardized,Logistic_Regression,Class_Balanced,456,3,5,0.7142857142857143,0.3333333333333333,0.25641025641025644,0.3333333333333333,0.2898550724637681,0.6211180124223602,0.1903297204970161,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,1.0,0.8695652173913043
Combined_Feature_Standardized,Logistic_Regression,Class_Balanced,789,4,1,0.7333333333333333,0.5757575757575758,0.46296296296296297,0.5757575757575758,0.48888888888888893,0.7200000000000001,0.47639306734033093,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.8888888888888888,0.7272727272727273,0.8
Combined_Feature_Standardized,Logistic_Regression,Class_Balanced,789,4,2,0.6,0.4343434343434343,0.4259259259259259,0.4343434343434343,0.4238095238095238,0.6276190476190475,0.20377359689625746,0.0,0.0,0.0,0.5,0.6666666666666666,0.5714285714285714,0.7777777777777778,0.6363636363636364,0.7
Combined_Feature_Standardized,Logistic_Regression,Class_Balanced,789,4,3,0.8,0.6060606060606061,0.6333333333333333,0.6060606060606061,0.6190476190476191,0.8285714285714286,0.5750148669942697,0.0,0.0,0.0,1.0,1.0,1.0,0.9,0.8181818181818182,0.8571428571428571
Combined_Feature_Standardized,Logistic_Regression,Class_Balanced,789,4,4,0.8,0.5252525252525252,0.5,0.5252525252525252,0.5120772946859903,0.7710144927536232,0.4740612223681573,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.9090909090909091,0.8695652173913043
Combined_Feature_Standardized,Logistic_Regression,Class_Balanced,789,4,5,0.7142857142857143,0.41111111111111115,0.5833333333333334,0.41111111111111115,0.43939393939393945,0.6915584415584416,0.24399771253216748,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.75,0.9,0.8181818181818182
Combined_Feature_Standardized,Logistic_Regression,Class_Balanced,2026,5,1,0.8,0.5252525252525252,0.6111111111111112,0.5252525252525252,0.5565217391304348,0.7976811594202898,0.4850797373873086,0.0,0.0,0.0,1.0,0.6666666666666666,0.8,0.8333333333333334,0.9090909090909091,0.8695652173913043
Combined_Feature_Standardized,Logistic_Regression,Class_Balanced,2026,5,2,0.6666666666666666,0.4646464646464647,0.43333333333333335,0.4646464646464647,0.4444444444444444,0.6730158730158728,0.2679711003789361,0.0,0.0,0.0,0.5,0.6666666666666666,0.5714285714285714,0.8,0.7272727272727273,0.7619047619047619
Combined_Feature_Standardized,Logistic_Regression,Class_Balanced,2026,5,3,0.8666666666666667,0.5555555555555555,0.6153846153846154,0.5555555555555555,0.5722222222222223,0.8322222222222222,0.6579490028442165,0.0,0.0,0.0,1.0,0.6666666666666666,0.8,0.8461538461538461,1.0,0.9166666666666666
Combined_Feature_Standardized,Logistic_Regression,Class_Balanced,2026,5,4,0.8666666666666667,0.9393939393939394,0.7777777777777777,0.9393939393939394,0.7999999999999999,0.8933333333333333,0.7718449849879597,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,0.8181818181818182,0.9
Combined_Feature_Standardized,Logistic_Regression,Class_Balanced,2026,5,5,0.5714285714285714,0.3444444444444444,0.34259259259259256,0.3444444444444444,0.3408521303258145,0.5875402792696026,0.09803479521381729,0.0,0.0,0.0,0.25,0.3333333333333333,0.2857142857142857,0.7777777777777778,0.7,0.7368421052631579
Combined_Feature_Standardized,SVM_Linear,Unweighted,42,1,1,0.6,0.35353535353535354,0.4090909090909091,0.35353535353535354,0.3757575757575758,0.6133333333333333,0.06316139407998893,0.0,0.0,0.0,0.5,0.3333333333333333,0.4,0.7272727272727273,0.7272727272727273,0.7272727272727273
Combined_Feature_Standardized,SVM_Linear,Unweighted,42,1,2,0.8,0.6060606060606061,0.5499999999999999,0.6060606060606061,0.5714285714285714,0.8,0.565716767466643,0.0,0.0,0.0,0.75,1.0,0.8571428571428571,0.9,0.8181818181818182,0.8571428571428571
Combined_Feature_Standardized,SVM_Linear,Unweighted,42,1,3,0.6666666666666666,0.5454545454545454,0.43452380952380953,0.5454545454545454,0.4456140350877193,0.6603508771929825,0.39958660248754335,0.0,0.0,0.0,0.42857142857142855,1.0,0.6,0.875,0.6363636363636364,0.7368421052631579
Combined_Feature_Standardized,SVM_Linear,Unweighted,42,1,4,0.6666666666666666,0.38383838383838387,0.4166666666666667,0.38383838383838387,0.39420289855072466,0.6539130434782608,0.1301433441770828,0.0,0.0,0.0,0.5,0.3333333333333333,0.4,0.75,0.8181818181818182,0.782608695652174
Combined_Feature_Standardized,SVM_Linear,Unweighted,42,1,5,0.8571428571428571,0.5555555555555555,0.6111111111111112,0.5555555555555555,0.5696969696969697,0.8207792207792207,0.6537014466829248,0.0,0.0,0.0,1.0,0.6666666666666666,0.8,0.8333333333333334,1.0,0.9090909090909091
Combined_Feature_Standardized,SVM_Linear,Unweighted,123,2,1,0.8666666666666667,0.7777777777777777,0.9487179487179488,0.7777777777777777,0.8055555555555555,0.8388888888888888,0.6737215368532152,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.8461538461538461,1.0,0.9166666666666666
Combined_Feature_Standardized,SVM_Linear,Unweighted,123,2,2,0.7333333333333333,0.494949494949495,0.494949494949495,0.494949494949495,0.494949494949495,0.7333333333333333,0.3617021276595745,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.8181818181818182,0.8181818181818182
Combined_Feature_Standardized,SVM_Linear,Unweighted,123,2,3,0.9333333333333333,0.6666666666666666,0.6388888888888888,0.6666666666666666,0.6521739130434783,0.9014492753623189,0.8387237011128936,0.0,0.0,0.0,1.0,1.0,1.0,0.9166666666666666,1.0,0.9565217391304348
Combined_Feature_Standardized,SVM_Linear,Unweighted,123,2,4,0.8,0.6060606060606061,0.5499999999999999,0.6060606060606061,0.5714285714285714,0.8,0.565716767466643,0.0,0.0,0.0,0.75,1.0,0.8571428571428571,0.9,0.8181818181818182,0.8571428571428571
Combined_Feature_Standardized,SVM_Linear,Unweighted,123,2,5,0.42857142857142855,0.35555555555555557,0.31746031746031744,0.35555555555555557,0.3,0.4428571428571429,0.020562903028816623,0.0,0.0,0.0,0.2857142857142857,0.6666666666666666,0.4,0.6666666666666666,0.4,0.5
Combined_Feature_Standardized,SVM_Linear,Unweighted,456,3,1,0.8,0.6060606060606061,0.6333333333333333,0.6060606060606061,0.6190476190476191,0.8285714285714286,0.5750148669942697,0.0,0.0,0.0,1.0,1.0,1.0,0.9,0.8181818181818182,0.8571428571428571
Combined_Feature_Standardized,SVM_Linear,Unweighted,456,3,2,0.7333333333333333,0.494949494949495,0.494949494949495,0.494949494949495,0.494949494949495,0.7333333333333333,0.3617021276595745,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.8181818181818182,0.8181818181818182
Combined_Feature_Standardized,SVM_Linear,Unweighted,456,3,3,0.6666666666666666,0.4646464646464647,0.43333333333333335,0.4646464646464647,0.4444444444444444,0.6730158730158728,0.2679711003789361,0.0,0.0,0.0,0.5,0.6666666666666666,0.5714285714285714,0.8,0.7272727272727273,0.7619047619047619
Combined_Feature_Standardized,SVM_Linear,Unweighted,456,3,4,0.6,0.4343434343434343,0.4259259259259259,0.4343434343434343,0.4238095238095238,0.6276190476190475,0.20377359689625746,0.0,0.0,0.0,0.5,0.6666666666666666,0.5714285714285714,0.7777777777777778,0.6363636363636364,0.7
Combined_Feature_Standardized,SVM_Linear,Unweighted,456,3,5,0.7142857142857143,0.3333333333333333,0.25641025641025644,0.3333333333333333,0.2898550724637681,0.6211180124223602,0.1903297204970161,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,1.0,0.8695652173913043
Combined_Feature_Standardized,SVM_Linear,Unweighted,789,4,1,0.7333333333333333,0.5757575757575758,0.46296296296296297,0.5757575757575758,0.48888888888888893,0.7200000000000001,0.47639306734033093,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.8888888888888888,0.7272727272727273,0.8
Combined_Feature_Standardized,SVM_Linear,Unweighted,789,4,2,0.6,0.4343434343434343,0.4259259259259259,0.4343434343434343,0.4238095238095238,0.6276190476190475,0.20377359689625746,0.0,0.0,0.0,0.5,0.6666666666666666,0.5714285714285714,0.7777777777777778,0.6363636363636364,0.7
Combined_Feature_Standardized,SVM_Linear,Unweighted,789,4,3,0.8,0.6060606060606061,0.6333333333333333,0.6060606060606061,0.6190476190476191,0.8285714285714286,0.5750148669942697,0.0,0.0,0.0,1.0,1.0,1.0,0.9,0.8181818181818182,0.8571428571428571
Combined_Feature_Standardized,SVM_Linear,Unweighted,789,4,4,0.8,0.5252525252525252,0.5,0.5252525252525252,0.5120772946859903,0.7710144927536232,0.4740612223681573,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.9090909090909091,0.8695652173913043
Combined_Feature_Standardized,SVM_Linear,Unweighted,789,4,5,0.6428571428571429,0.3,0.23076923076923075,0.3,0.2608695652173913,0.5590062111801243,-0.10573873360945339,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.9,0.782608695652174
Combined_Feature_Standardized,SVM_Linear,Unweighted,2026,5,1,0.7333333333333333,0.494949494949495,0.6060606060606061,0.494949494949495,0.5393939393939394,0.76,0.37896836447993354,0.0,0.0,0.0,1.0,0.6666666666666666,0.8,0.8181818181818182,0.8181818181818182,0.8181818181818182
Combined_Feature_Standardized,SVM_Linear,Unweighted,2026,5,2,0.6666666666666666,0.4646464646464647,0.43333333333333335,0.4646464646464647,0.4444444444444444,0.6730158730158728,0.2679711003789361,0.0,0.0,0.0,0.5,0.6666666666666666,0.5714285714285714,0.8,0.7272727272727273,0.7619047619047619
Combined_Feature_Standardized,SVM_Linear,Unweighted,2026,5,3,0.8666666666666667,0.5555555555555555,0.6153846153846154,0.5555555555555555,0.5722222222222223,0.8322222222222222,0.6579490028442165,0.0,0.0,0.0,1.0,0.6666666666666666,0.8,0.8461538461538461,1.0,0.9166666666666666
Combined_Feature_Standardized,SVM_Linear,Unweighted,2026,5,4,0.8666666666666667,0.9393939393939394,0.7777777777777777,0.9393939393939394,0.7999999999999999,0.8933333333333333,0.7718449849879597,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,0.8181818181818182,0.9
Combined_Feature_Standardized,SVM_Linear,Unweighted,2026,5,5,0.5,0.3111111111111111,0.31666666666666665,0.3111111111111111,0.3055555555555555,0.5297619047619048,0.020947289622255394,0.0,0.0,0.0,0.2,0.3333333333333333,0.25,0.75,0.6,0.6666666666666666
Combined_Feature_Standardized,SVM_Linear,Class_Balanced,42,1,1,0.6,0.35353535353535354,0.4090909090909091,0.35353535353535354,0.3757575757575758,0.6133333333333333,0.06316139407998893,0.0,0.0,0.0,0.5,0.3333333333333333,0.4,0.7272727272727273,0.7272727272727273,0.7272727272727273
Combined_Feature_Standardized,SVM_Linear,Class_Balanced,42,1,2,0.8,0.6060606060606061,0.5499999999999999,0.6060606060606061,0.5714285714285714,0.8,0.565716767466643,0.0,0.0,0.0,0.75,1.0,0.8571428571428571,0.9,0.8181818181818182,0.8571428571428571
Combined_Feature_Standardized,SVM_Linear,Class_Balanced,42,1,3,0.6666666666666666,0.5454545454545454,0.43452380952380953,0.5454545454545454,0.4456140350877193,0.6603508771929825,0.39958660248754335,0.0,0.0,0.0,0.42857142857142855,1.0,0.6,0.875,0.6363636363636364,0.7368421052631579
Combined_Feature_Standardized,SVM_Linear,Class_Balanced,42,1,4,0.6666666666666666,0.38383838383838387,0.4166666666666667,0.38383838383838387,0.39420289855072466,0.6539130434782608,0.1301433441770828,0.0,0.0,0.0,0.5,0.3333333333333333,0.4,0.75,0.8181818181818182,0.782608695652174
Combined_Feature_Standardized,SVM_Linear,Class_Balanced,42,1,5,0.8571428571428571,0.5555555555555555,0.6111111111111112,0.5555555555555555,0.5696969696969697,0.8207792207792207,0.6537014466829248,0.0,0.0,0.0,1.0,0.6666666666666666,0.8,0.8333333333333334,1.0,0.9090909090909091
Combined_Feature_Standardized,SVM_Linear,Class_Balanced,123,2,1,0.8666666666666667,0.7777777777777777,0.9487179487179488,0.7777777777777777,0.8055555555555555,0.8388888888888888,0.6737215368532152,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.8461538461538461,1.0,0.9166666666666666
Combined_Feature_Standardized,SVM_Linear,Class_Balanced,123,2,2,0.7333333333333333,0.494949494949495,0.494949494949495,0.494949494949495,0.494949494949495,0.7333333333333333,0.3617021276595745,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.8181818181818182,0.8181818181818182
Combined_Feature_Standardized,SVM_Linear,Class_Balanced,123,2,3,0.9333333333333333,0.6666666666666666,0.6388888888888888,0.6666666666666666,0.6521739130434783,0.9014492753623189,0.8387237011128936,0.0,0.0,0.0,1.0,1.0,1.0,0.9166666666666666,1.0,0.9565217391304348
Combined_Feature_Standardized,SVM_Linear,Class_Balanced,123,2,4,0.8,0.6060606060606061,0.5499999999999999,0.6060606060606061,0.5714285714285714,0.8,0.565716767466643,0.0,0.0,0.0,0.75,1.0,0.8571428571428571,0.9,0.8181818181818182,0.8571428571428571
Combined_Feature_Standardized,SVM_Linear,Class_Balanced,123,2,5,0.42857142857142855,0.35555555555555557,0.31746031746031744,0.35555555555555557,0.3,0.4428571428571429,0.020562903028816623,0.0,0.0,0.0,0.2857142857142857,0.6666666666666666,0.4,0.6666666666666666,0.4,0.5
